ativo_objeto,ticker_opcao,tipo,strike,vencimento,dte,categoria_vencimento,ultimo_preco,liquidez_score,cenario,estruturas_sugeridas,score,status,motivo
VALE3,VALEF931,CALL,88.18,2026-06-19,23,CURTO,0.85,100.0,LATERALIDADE,Monitorar — Iron Condor futuro,75.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
PETR4,PETRF334,CALL,32.94,2026-06-19,23,CURTO,11.6,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",75.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
VALE3,VALEF936,CALL,88.68,2026-06-19,23,CURTO,0.63,100.0,LATERALIDADE,Monitorar — Iron Condor futuro,75.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
PETR4,PETRM455,PUT,44.96,2028-01-21,604,EXTRA_LONGO,3.06,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",75.0,MONITORAR_NO_RTD,Liquidez score 100.0 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRF322,CALL,31.69,2026-06-19,23,CURTO,13.05,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",75.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
PETR4,PETRS460,PUT,45.44,2026-07-17,51,MEDIO,2.42,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",75.0,MONITORAR_NO_RTD,Liquidez score 100.0 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRF532,CALL,52.69,2026-06-19,23,CURTO,0.16,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",75.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
PETR4,PETRS482,PUT,47.69,2026-07-17,51,MEDIO,3.82,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",75.0,MONITORAR_NO_RTD,Liquidez score 100.0 ≥ 30 — monitorar confirmação via RTD.
VALE3,VALEF901,CALL,85.18,2026-06-19,23,CURTO,1.69,100.0,LATERALIDADE,Monitorar — Iron Condor futuro,75.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
PETR4,PETRR667,PUT,66.19,2026-06-19,23,CURTO,19.96,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",75.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
PETR4,PETRF352,CALL,34.69,2026-06-19,23,CURTO,10.1,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",75.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
BBAS3,BBASS223,PUT,22.01,2026-07-17,51,MEDIO,1.2,100.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",75.0,MONITORAR_NO_RTD,Liquidez score 100.0 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRF232,CALL,22.69,2026-06-19,23,CURTO,22.52,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",75.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
PETR4,PETRK47,CALL,47.18,2026-11-19,176,LONGO,5.05,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",75.0,MONITORAR_NO_RTD,Liquidez score 100.0 ≥ 30 — monitorar confirmação via RTD.
ITUB4,ITUBF375,CALL,28.19,2026-06-19,23,CURTO,11.62,100.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",75.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
ITUB4,ITUBR445,PUT,44.19,2026-06-19,23,CURTO,4.44,100.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",75.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
ITUB4,ITUBS2,PUT,40.75,2026-07-17,51,MEDIO,1.79,100.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",75.0,MONITORAR_NO_RTD,Liquidez score 100.0 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRR399,PUT,39.44,2026-06-19,23,CURTO,0.23,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",75.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
BBDC4,BBDCG173,CALL,16.66,2026-07-17,51,MEDIO,1.53,100.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",75.0,MONITORAR_NO_RTD,Liquidez score 100.0 ≥ 30 — monitorar confirmação via RTD.
BBAS3,BBASR993,PUT,99.1,2026-06-19,23,CURTO,77.21,100.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",75.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
PETR4,PETRF440,CALL,36.69,2026-06-19,23,CURTO,7.8,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",75.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
BBAS3,BBASS22,PUT,21.76,2026-07-17,51,MEDIO,1.08,100.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",75.0,MONITORAR_NO_RTD,Liquidez score 100.0 ≥ 30 — monitorar confirmação via RTD.
BBAS3,BBASS23,PUT,23.26,2026-07-17,51,MEDIO,2.11,100.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",75.0,MONITORAR_NO_RTD,Liquidez score 100.0 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRF315,CALL,30.19,2026-06-19,23,CURTO,14.39,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",75.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
BBDC4,BBDCG174,CALL,17.16,2026-07-17,51,MEDIO,1.19,100.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",75.0,MONITORAR_NO_RTD,Liquidez score 100.0 ≥ 30 — monitorar confirmação via RTD.
BBDC4,BBDCF180,CALL,15.51,2026-06-19,23,CURTO,2.37,100.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",75.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
ITUB4,ITUBS412,PUT,41.0,2026-07-17,51,MEDIO,1.9,100.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",75.0,MONITORAR_NO_RTD,Liquidez score 100.0 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRE397W5,CALL,39.21,2026-05-29,2,CURTO,5.24,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",75.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
B3SA3,B3SAG145,CALL,14.14,2026-07-17,51,MEDIO,2.94,100.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",75.0,MONITORAR_NO_RTD,Liquidez score 100.0 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRH417,CALL,41.19,2026-08-21,86,MEDIO,6.96,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",75.0,MONITORAR_NO_RTD,Liquidez score 100.0 ≥ 30 — monitorar confirmação via RTD.
B3SA3,B3SAI159,CALL,15.89,2026-09-18,114,LONGO,3.46,100.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",75.0,MONITORAR_NO_RTD,Liquidez score 100.0 ≥ 30 — monitorar confirmação via RTD.
ITUB4,ITUBS440,PUT,40.25,2026-07-17,51,MEDIO,1.49,100.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",75.0,MONITORAR_NO_RTD,Liquidez score 100.0 ≥ 30 — monitorar confirmação via RTD.
ITUB4,ITUBS415,PUT,41.75,2026-07-17,51,MEDIO,2.3,100.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",75.0,MONITORAR_NO_RTD,Liquidez score 100.0 ≥ 30 — monitorar confirmação via RTD.
VALE3,VALER810W2,PUT,81.0,2026-06-12,16,CURTO,1.47,100.0,LATERALIDADE,Monitorar — Iron Condor futuro,75.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
SUZB3,SUZBR536,PUT,53.67,2026-06-19,23,CURTO,11.3,100.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",75.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
PRIO3,PRIOR660,PUT,66.0,2026-06-19,23,CURTO,1.9,100.0,LATERALIDADE,Monitorar — Iron Condor futuro,75.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
SUZB3,SUZBR486,PUT,48.67,2026-06-19,23,CURTO,6.35,100.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",75.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
VALE3,VALEF961,CALL,91.18,2026-06-19,23,CURTO,0.3,100.0,LATERALIDADE,Monitorar — Iron Condor futuro,75.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
PRIO3,PRIOR650,PUT,65.0,2026-06-19,23,CURTO,1.5,100.0,LATERALIDADE,Monitorar — Iron Condor futuro,75.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
HAPV3,HAPVS130,PUT,13.0,2026-07-17,51,MEDIO,1.45,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",75.0,MONITORAR_NO_RTD,Liquidez score 100.0 ≥ 30 — monitorar confirmação via RTD.
PRIO3,PRIOR640,PUT,64.0,2026-06-19,23,CURTO,1.27,100.0,LATERALIDADE,Monitorar — Iron Condor futuro,75.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
PETR4,PETRR652,PUT,64.69,2026-06-19,23,CURTO,17.61,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",75.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
BPAC11,BPACR600W1,PUT,60.0,2026-06-05,9,CURTO,6.14,100.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",75.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
BPAC11,BPACR730,PUT,73.05,2026-06-19,23,CURTO,17.41,100.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",75.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
PETR4,PETRR682,PUT,67.69,2026-06-19,23,CURTO,21.76,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",75.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
PETR4,PETRF335,CALL,32.19,2026-06-19,23,CURTO,12.54,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",75.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
HAPV3,HAPVR365,PUT,36.5,2026-06-19,23,CURTO,23.75,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",75.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
PETR4,PETRR572,PUT,56.69,2026-06-19,23,CURTO,10.98,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",75.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
VALE3,VALEF946,CALL,89.68,2026-06-19,23,CURTO,0.51,100.0,LATERALIDADE,Monitorar — Iron Condor futuro,75.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
PETR4,PETRR707,PUT,70.19,2026-06-19,23,CURTO,24.08,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",75.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
VALE3,VALEG841,CALL,84.15,2026-07-17,51,MEDIO,3.71,100.0,LATERALIDADE,Monitorar — Iron Condor futuro,75.0,MONITORAR_NO_RTD,Liquidez score 100.0 ≥ 30 — monitorar confirmação via RTD.
VALE3,VALEF941,CALL,89.18,2026-06-19,23,CURTO,0.57,100.0,LATERALIDADE,Monitorar — Iron Condor futuro,75.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
VALE3,VALEG836,CALL,83.65,2026-07-17,51,MEDIO,3.97,100.0,LATERALIDADE,Monitorar — Iron Condor futuro,75.0,MONITORAR_NO_RTD,Liquidez score 100.0 ≥ 30 — monitorar confirmação via RTD.
GGBR4,GGBRF171,CALL,16.61,2026-06-19,23,CURTO,5.46,100.0,CONTINUACAO_ALTA,"Trava de Alta, Call Debit Spread",75.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
VALE3,VALEG830,CALL,83.15,2026-07-17,51,MEDIO,4.26,100.0,LATERALIDADE,Monitorar — Iron Condor futuro,75.0,MONITORAR_NO_RTD,Liquidez score 100.0 ≥ 30 — monitorar confirmação via RTD.
VALE3,VALEG816,CALL,81.65,2026-07-17,51,MEDIO,5.12,100.0,LATERALIDADE,Monitorar — Iron Condor futuro,75.0,MONITORAR_NO_RTD,Liquidez score 100.0 ≥ 30 — monitorar confirmação via RTD.
VALE3,VALEG820,CALL,82.15,2026-07-17,51,MEDIO,4.8,100.0,LATERALIDADE,Monitorar — Iron Condor futuro,75.0,MONITORAR_NO_RTD,Liquidez score 100.0 ≥ 30 — monitorar confirmação via RTD.
VALE3,VALEF951,CALL,90.18,2026-06-19,23,CURTO,0.42,100.0,LATERALIDADE,Monitorar — Iron Condor futuro,75.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
VALE3,VALEF956,CALL,90.68,2026-06-19,23,CURTO,0.36,100.0,LATERALIDADE,Monitorar — Iron Condor futuro,75.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
ITUB4,ITUBR450,PUT,44.69,2026-06-19,23,CURTO,4.03,100.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",75.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
VALE3,VALEG846,CALL,84.65,2026-07-17,51,MEDIO,3.36,100.0,LATERALIDADE,Monitorar — Iron Condor futuro,75.0,MONITORAR_NO_RTD,Liquidez score 100.0 ≥ 30 — monitorar confirmação via RTD.
PRIO3,PRIOR670,PUT,67.0,2026-06-19,23,CURTO,2.27,100.0,LATERALIDADE,Monitorar — Iron Condor futuro,75.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
SUZB3,SUZBR481,PUT,48.17,2026-06-19,23,CURTO,6.08,100.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",75.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
RENT3,RENTE506W5,CALL,50.62,2026-05-29,2,CURTO,0.49,100.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",75.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
SUZB3,SUZBR586,PUT,58.67,2026-06-19,23,CURTO,15.79,100.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",75.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
PETR4,PETRF522,CALL,51.69,2026-06-19,23,CURTO,0.21,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",75.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
HAPV3,HAPVR230,PUT,23.0,2026-06-19,23,CURTO,10.01,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",75.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
HAPV3,HAPVR187,PUT,18.75,2026-06-19,23,CURTO,6.73,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",75.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
HAPV3,HAPVR137,PUT,13.75,2026-06-19,23,CURTO,1.85,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",75.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
PETR4,PETRS462,PUT,45.69,2026-07-17,51,MEDIO,2.58,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",75.0,MONITORAR_NO_RTD,Liquidez score 100.0 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRS480,PUT,47.44,2026-07-17,51,MEDIO,3.56,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",75.0,MONITORAR_NO_RTD,Liquidez score 100.0 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRS475,PUT,46.94,2026-07-17,51,MEDIO,3.26,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",75.0,MONITORAR_NO_RTD,Liquidez score 100.0 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRS472,PUT,46.69,2026-07-17,51,MEDIO,3.1,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",75.0,MONITORAR_NO_RTD,Liquidez score 100.0 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRS470,PUT,46.44,2026-07-17,51,MEDIO,3.03,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",75.0,MONITORAR_NO_RTD,Liquidez score 100.0 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRS467,PUT,46.19,2026-07-17,51,MEDIO,2.8,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",75.0,MONITORAR_NO_RTD,Liquidez score 100.0 ≥ 30 — monitorar confirmação via RTD.
BPAC11,BPACG541,CALL,54.19,2026-07-17,51,MEDIO,2.82,66.5,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",75.0,MONITORAR_NO_RTD,Liquidez score 66.5 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRF314,CALL,30.94,2026-06-19,23,CURTO,15.45,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",75.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
PETR4,PETRS464,PUT,45.94,2026-07-17,51,MEDIO,2.71,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",75.0,MONITORAR_NO_RTD,Liquidez score 100.0 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRF517,CALL,51.19,2026-06-19,23,CURTO,0.25,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",75.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
SUZB3,SUZBF581,CALL,58.17,2026-06-19,23,CURTO,0.06,100.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",75.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
PETR4,PETRR722,PUT,71.69,2026-06-19,23,CURTO,25.0,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",75.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
PETR4,PETRF399,CALL,39.44,2026-06-19,23,CURTO,5.44,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",75.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
HAPV3,HAPVF90,CALL,9.0,2026-06-19,23,CURTO,4.17,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",75.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
PETR4,PETRF537,CALL,53.19,2026-06-19,23,CURTO,0.14,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",75.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
PETR4,PETRF397,CALL,39.19,2026-06-19,23,CURTO,5.8,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",75.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
PETR4,PETRR727,PUT,72.19,2026-06-19,23,CURTO,25.49,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",75.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
PETR4,PETRF49,CALL,49.94,2026-06-19,23,CURTO,0.37,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",75.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
PETR4,PETRR672,PUT,66.69,2026-06-19,23,CURTO,20.46,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",75.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
WEGE3,WEGEF306,CALL,30.53,2026-06-19,23,CURTO,19.32,100.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",75.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
PETR4,PETRF510,CALL,50.46,2026-06-19,23,CURTO,2.05,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",75.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
PETR4,PETRF502,CALL,49.69,2026-06-19,23,CURTO,0.4,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",75.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
VALE3,VALES836,PUT,83.65,2026-07-17,51,MEDIO,2.96,100.0,LATERALIDADE,Monitorar — Iron Condor futuro,75.0,MONITORAR_NO_RTD,Liquidez score 100.0 ≥ 30 — monitorar confirmação via RTD.
VALE3,VALER841,PUT,79.18,2026-06-19,23,CURTO,0.83,100.0,LATERALIDADE,Monitorar — Iron Condor futuro,75.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
PETR4,PETRG422,CALL,41.69,2026-07-17,51,MEDIO,4.49,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",75.0,MONITORAR_NO_RTD,Liquidez score 100.0 ≥ 30 — monitorar confirmação via RTD.
VALE3,VALES846,PUT,84.65,2026-07-17,51,MEDIO,3.43,100.0,LATERALIDADE,Monitorar — Iron Condor futuro,75.0,MONITORAR_NO_RTD,Liquidez score 100.0 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRG427,CALL,42.19,2026-07-17,51,MEDIO,4.14,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",75.0,MONITORAR_NO_RTD,Liquidez score 100.0 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRG429,CALL,42.44,2026-07-17,51,MEDIO,3.99,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",75.0,MONITORAR_NO_RTD,Liquidez score 100.0 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRF512,CALL,50.69,2026-06-19,23,CURTO,0.34,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",75.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
PETR4,PETRG417,CALL,41.19,2026-07-17,51,MEDIO,4.83,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",75.0,MONITORAR_NO_RTD,Liquidez score 100.0 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRG434,CALL,42.94,2026-07-17,51,MEDIO,3.62,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",75.0,MONITORAR_NO_RTD,Liquidez score 100.0 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRG415,CALL,40.94,2026-07-17,51,MEDIO,5.01,100.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",75.0,MONITORAR_NO_RTD,Liquidez score 100.0 ≥ 30 — monitorar confirmação via RTD.
VALE3,VALER861,PUT,81.18,2026-06-19,23,CURTO,1.31,100.0,LATERALIDADE,Monitorar — Iron Condor futuro,75.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.
